YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201504,94081,572093,1,0,"N","OZARK",31.44,-85.64,3126400,8538400
201504,94081,572094,1,0,"N","HARTFORD",31.1,-85.69,316000,8541400
201504,94081,572095,1,0,"N","SLOCOMB",31.1,-85.59,316000,8535400
201504,94081,572096,1,1.68,"N","WICKSBURG",31.2241,-85.6242,3113446,8537452
201504,94081,572097,1,0,"N","(DHN)NAPIER FIELD",31.32,-85.44,3119200,8526400
201504,94081,572098,1,0,"N","REHOBETH",31.13,-85.43,317800,8525800
201504,94081,572099,1,2.25,"WSW","DOTHAN",31.2021,-85.4219,3112126,8525314
201504,94081,572100,1,2.13,"SSW","DOTHAN",31.193,-85.4075,3111580,8524450
201504,94081,572102,1,1.56,"S","DOTHAN",31.1977,-85.3941,3111862,8523646
201504,94081,572106,1,0,"N","DOTHAN",31.22,-85.39,3113200,8523400
201504,94081,572107,1,1.35,"SW","DOTHAN",31.2047,-85.4041,3112282,8524246
201504,94081,572108,1,1.58,"SSE","DOTHAN",31.1983,-85.3818,3111898,8522908
201504,94081,572109,1,0,"N","KINSEY",31.29,-85.33,3117400,8519800
201504,94081,572110,1,1.77,"E","DOTHAN",31.22,-85.36,3113200,8521600
201504,94081,572111,1,0,"N","HEADLAND",31.35,-85.34,3121000,8520400
201504,94081,572112,1,0,"N","COWARTS",31.2,-85.3,3112000,8518000
201504,94081,572114,1,0,"N","ASHFORD",31.18,-85.23,3110800,8513800
201504,94081,572115,1,1.62,"W","AVON",31.1762,-85.2971,3110572,8517826
201504,94081,572116,1,0,"N","SHORTERVILLE",31.57,-85.1,3134200,856000
201504,94081,572117,1,1.95,"NE","TUMBLETON",31.4206,-85.2275,3125236,8513650
201504,94081,572118,1,2.31,"WSW","GRANDBERRY CROSSROADS",31.3365,-85.2558,3120190,8515348
201504,94081,572119,1,2.22,"SSW","TUMBLETON",31.3701,-85.2638,3122206,8515828
201504,94081,572120,1,1.84,"ESE","WEBB",31.2502,-85.2511,3115012,8515066
201504,94081,572121,1,0,"N","WEBB",31.26,-85.28,3115600,8516800
201504,94081,572122,1,0,"N","COLUMBIA",31.29,-85.11,3117400,856600
201504,94082,572123,1,0,"N","DE FUNIAK SPRINGS",30.72,-86.12,3043200,867200
201504,94082,572124,1,1.38,"S","CROW",30.73,-85.55,3043800,8533000
201504,94082,572125,1,.91,"NE","GREENWOOD",30.88,-85.15,3052800,859000
201504,94082,572126,1,4.52,"SE","LEE",30.37,-83.24,3022200,8314400
201504,94082,572127,1,2.72,"N","ALPINE HEIGHTS",30.7791,-86.195,3046746,8611700
201504,94082,572128,1,3.25,"SSE","PAXTON",30.9263,-86.28,3055578,8616800
201504,94082,572129,1,1.37,"WSW","PINEY GROVE",30.79,-86.14,3047400,868400
201504,94082,572130,1,0,"N","CARYVILLE",30.77,-85.81,3046200,8548600
201504,94082,572131,1,0,"N","PAXTON",30.97,-86.3,3058200,8618000
201504,94083,572153,1,1.36,"ESE","CROSSROADS",31.82,-84.97,3149200,8458200
201504,94083,572154,1,0,"N","CUTHBERT",31.77,-84.78,3146200,8446800
201504,94083,572155,1,0,"N","SHELLMAN",31.75,-84.61,3145000,8436600
201504,94083,572156,1,0,"N","DAWSON",31.77,-84.44,3146200,8426400
201504,94083,572157,1,1.03,"SW","BRIDGES CROSSROAD",31.7488,-84.3617,3144928,8421702
201504,94083,572158,1,0,"N","FORT GAINES",31.62,-85.04,3137200,852400
201504,94083,572160,1,3.88,"SSE","SASSER",31.66,-84.31,3139600,8418600
201504,94083,572161,1,0,"N","LEESBURG",31.73,-84.17,3143800,8410200
201504,94083,572163,1,0,"N","OAKFIELD",31.77,-83.96,3146200,8357600
201504,94083,572164,1,0,"N","BLAKELY",31.37,-84.93,3122200,8455800
201504,94083,572165,1,0,"N","ALBANY",31.57,-84.17,3134200,8410200
201504,94083,572166,1,0,"N","COLQUITT",31.17,-84.73,3110200,8443800
201504,94083,572167,1,0,"N","NEWTON",31.31,-84.33,3118600,8419800
201504,94083,572168,1,0,"N","ASHBURN",31.7,-83.65,3142000,8339000
201504,94083,572169,1,0,"N","SALE CITY",31.26,-84.02,3115600,841200
201504,94083,572170,1,0,"N","SUMNER",31.5,-83.74,3130000,8344400
201504,94083,572172,1,.52,"E","TICKNOR",31.3203,-83.9212,3119218,8355272
201504,94083,572173,1,0,"N","FITZGERALD",31.71,-83.25,3142600,8315000
201504,94083,572177,1,3.4,"ENE","MINNESOTA",31.3288,-83.8467,3119728,8350802
201504,94083,572178,1,3,"NNW","OCILLA",31.63,-83.27,3137800,8316200
201504,94083,572179,1,0,"N","TIFTON",31.45,-83.5,3127000,8330000
201504,94083,572180,1,0,"N","NORMAN PARK",31.27,-83.68,3116200,8340800
201504,94083,572181,1,0,"N","STAUNTON",31.28,-83.46,3116800,8327600
201504,94083,572182,1,0,"N","ALAPAHA",31.38,-83.22,3122800,8313200
201504,94083,572183,1,0,"N","NASHVILLE",31.2,-83.25,3112000,8315000
201504,94083,572184,1,0,"N","GEORGETOWN",31.88,-85.1,3152800,856000
201504,94088,565889,1,.44,"ENE","(BIH)BISHOP ARPT",37.3728,-118.3628,3722368,11821768
201504,94090,565894,1,2.43,"NE","WALAPAI",35.3791,-113.8558,3522746,11351348
201504,94091,565897,1,22.77,"W","SHOSHONE ARPT",35.9259,-116.6734,3555554,11640404
201504,94091,565897,2,21.92,"WSW","SHOSHONE ARPT",35.8636,-116.6391,3551816,11638346
201504,94091,565897,3,6.43,"SW","SHOSHONE ARPT",35.917,-116.3644,3555020,11621864
201504,94091,565897,4,7.59,"W","SHOSHONE",35.9781,-116.4056,3558686,11624336
201504,94092,565891,1,.67,"SSW","PAHRUMP",36.211,-115.9841,3612660,11559046
201504,94092,565891,2,1.42,"SE","PAHRUMP",36.2069,-115.9604,3612414,11557624
201504,94092,565893,1,.86,"SSW","EAST LAS VEGAS",36.1081,-115.0741,366486,1154446
201504,94092,565893,2,.9,"S","EAST LAS VEGAS",36.1071,-115.0728,366426,1154368
201504,94093,565901,1,6.03,"NW","MOAPA",36.7243,-114.7152,3643458,11442912
201504,94093,565901,2,6.06,"NW","MOAPA",36.7251,-114.7152,3643506,11442912
201504,94096,565914,1,4.59,"SE","BRANDON",40.76,-101.83,4045600,10149800
201504,94096,565915,1,7.87,"NNE","CHAMBERS",42.31,-98.71,4218600,9842600
201504,94096,565917,1,10.73,"NNE","TAYLOR",41.91,-99.29,4154600,9917400
201504,94096,565918,1,9.08,"NE","ALMERIA",41.91,-99.38,4154600,9922800
201504,94096,565920,1,3.45,"S","BREWSTER",41.88,-99.87,4152800,9952200
201504,94096,565921,1,9.13,"NW","ALMERIA",41.92,-99.65,4155200,9939000
201504,94096,565922,1,.51,"E","THEDFORD",41.98,-100.57,4158800,10034200
201504,93052,558092,1,2.41,"ENE","MT PLEASANT",33.18,-94.94,3310800,9456400
201504,93052,558093,1,1.35,"ENE","MT PLEASANT",33.18,-94.96,3310800,9457600
201504,93052,558094,1,2.22,"NE","MT PLEASANT",33.19,-94.95,3311400,9457000
201504,93057,569791,1,0,"N","FEDERAL WAY",47.32,-122.32,4719200,12219200
201504,93059,558122,1,1.38,"S","RUSH CITY",45.68,-92.97,4540800,9258200
201504,93059,558123,1,1.2,"NW","ARLINGTON",44.61,-94.1,4436600,946000
201504,93070,558147,1,.68,"NNW","SUMMIT",38.4386,-82.7061,3826316,8242366
201504,93070,558324,1,0,"N","WEBBVILLE",38.18,-82.87,3810800,8252200
201504,93070,558324,2,1,"N","FALLSBURG",38.1845,-82.67,3811070,8240200
201504,93070,558324,3,1.14,"WSW","LOUISA",38.1146,-82.6197,386876,8237182
201504,93070,558324,4,0,"WSW","CLIFFORD",38,-82.52,3800,8231200
201504,93070,558324,5,1.74,"SSW","ULYSSES",37.9277,-82.6947,3755662,8241682
201504,93070,558324,6,0,"SSW","MARTHA",38,-82.92,3800,8255200
201504,93070,558428,1,0,"N","DENTON",38.27,-82.87,3816200,8252200
201504,93070,558428,2,1.13,"NNE","PACTOLUS",38.3844,-82.9199,3823064,8255194
201504,93070,558428,3,1.64,"WSW","CURVE",38.3898,-82.9574,3823388,8257444
201504,93070,558428,4,1.84,"SSE","FULTZ",38.2551,-83.0082,3815306,83492
201504,93070,558428,5,1,"NNW","BRINEGAR",38.2326,-83.289,3813956,8317340
201504,93070,558428,6,.68,"W","BRINEGAR",38.2198,-83.2925,3813188,8317550
201504,93070,558428,7,1.76,"SSE","WILLARD",38.1962,-82.8884,3811772,8253304
201504,93070,558631,1,0,"N","MARTHA",38,-82.92,3800,8255200
201504,93070,558631,2,.59,"ESE","BLAINE",38.0265,-82.8201,381590,8249206
201504,93070,558631,3,2.46,"NW","MATTIE",38.0465,-82.7803,382790,8246818
201504,93070,558631,4,1.93,"NNE","BLAINE",38.0535,-82.8108,383210,8248648
201504,93070,558631,5,1.54,"NNE","MARTHA",38.0205,-82.909,381230,8254540
201504,93086,558325,1,0,"N","COVE GAP",38.1,-82.25,386000,8215000
201504,93086,558325,2,0,"N","DUNLOW",38.02,-82.43,381200,8225800
201504,93086,558325,3,2.06,"SSE","SALTPETRE",38.0519,-82.5374,383114,8232244
201504,93086,558325,4,.79,"SSW","MINERAL SPGS",38.1092,-82.5848,386552,8235088
201504,93086,558325,5,1.07,"NW","FT GAY",38.1308,-82.614,387848,8236840
201504,93086,558325,6,1.65,"E","PRICHARD",38.2506,-82.5696,3815036,8234176
201504,93086,558325,7,0,"N","GILKERSON",38.2,-82.33,3812000,8219800
201504,93086,558326,1,0,"N","BRANCHLAND",38.22,-82.2,3813200,8212000
201504,93086,558326,2,1,"N","GRIFFITHSVILLE",38.2445,-81.98,3814670,8158800
201504,93086,558326,3,0,"N","SOD",38.23,-81.85,3813800,8151000
201504,93086,558326,4,1.56,"E","BULGER",38.1335,-81.9517,388010,8157102
201504,93086,558326,5,5.64,"WSW","HARTS",37.9863,-82.2175,3759178,8213050
201504,93086,558326,6,4.94,"SW","FOURTEEN",38.0133,-82.2353,38798,8214118
201504,93086,558327,1,0,"N","JEFFREY",37.97,-81.82,3758200,8149200
201504,93086,558327,2,1,"W","TURTLE CREEK",38.03,-81.9884,381800,8159304
201504,93086,558327,3,1,"W","JULIAN",38.15,-81.8684,389000,8152104
201504,93086,558327,4,1,"W","TWILIGHT",37.92,-81.6384,3755200,8138304
201504,93086,558361,1,0,"N","CHAPMANVILLE",37.98,-82.02,3758800,821200
201504,93086,558361,2,0,"N","LOGAN",37.85,-82,3751000,8200
201504,93086,558361,3,0,"N","VERDUNVILLE",37.85,-82.05,3751000,823000
201504,93086,558361,4,1,"SW","SHIVELY",37.9198,-82.093,3755188,825580
201504,93086,558361,5,0,"SW","BIG CREEK",38,-82.05,3800,823000
201504,93086,558429,1,0,"N","WHITESVILLE",37.97,-81.53,3758200,8131800
201504,93086,558429,2,1.41,"N","ORGAS",38.0903,-81.5676,385418,8134056
201504,93086,558429,3,1,"N","ASHFORD",38.1945,-81.7,3811670,8142000
201504,93086,558429,4,4,"W","MADISON",38.07,-81.9035,384200,8154210
201504,93086,558513,1,0,"N","ALUM CREEK",38.28,-81.8,3816800,8148000
201504,93086,558513,2,1.73,"NNW","ALUM CREEK",38.3023,-81.8144,3818138,8148864
201504,93086,558513,3,2.91,"NNW","ALUM CREEK",38.3174,-81.8247,3819044,8149482
201504,93086,558513,4,2.63,"NNW","PRIESTLY",38.3021,-81.8563,3818126,8151378
201504,93086,558513,5,.5,"N","SWEETLAND",38.2772,-82.03,3816632,821800
201504,93086,558513,6,.5,"E","PORTERSVILLE",38.33,-82.1208,3819800,827248
201504,93086,558513,7,1.63,"WNW","BRADYVILLE",38.1552,-82.2093,389312,8212558
201504,93086,558513,8,1.16,"ENE","SPEARS",38.1291,-82.1021,387746,826126
201504,93086,558514,1,0,"N","ALUM CREEK",38.28,-81.8,3816800,8148000
201504,93086,558514,2,.18,"ESE","FUQUAY",38.3189,-81.817,3819134,8149020
201504,93086,558514,3,.62,"S","UPPER FALLS",38.3211,-81.8316,3819266,8149896
201504,93086,558514,4,.43,"W","LINCOLN",38.3203,-81.858,3819218,8151480
201504,93086,558514,5,1.18,"SW","LOWER FALLS",38.3599,-81.8676,3821594,8152056
201504,93086,558514,6,.7,"NNE","FERRELL",38.3593,-81.8246,3821558,8149476
201504,93086,558633,1,.97,"E","SKELTON",37.8,-81.1623,3748000,819738
201504,93086,558633,2,1.43,"ESE","SKELTON",37.7955,-81.1545,3747730,819270
201504,93086,566154,1,.54,"N","WILSON",38.4278,-82.3298,3825668,8219788
201504,93086,566154,2,0,"N","SARAH",38.33,-82.27,3819800,8216200
201504,93086,566154,3,0,"N","SALT ROCK",38.32,-82.22,3819200,8213200
201504,93086,566154,4,.25,"S","BALL GAP",38.3464,-82.13,3820784,827800
201504,93086,566154,5,1.5,"NE","MILTON",38.4442,-82.1091,3826652,826546
201504,93086,566154,6,1.84,"NNW","YATES CROSSING",38.4531,-82.197,3827186,8211820
201504,93099,558392,1,1,"SSE","SIDNEY",40.7366,-95.6427,4044196,9538562
201504,93099,558393,1,1,"SSE","SIDNEY",40.7366,-95.6427,4044196,9538562
201504,93114,573129,1,2.87,"NE","GROVE OAK",34.4609,-86.0164,3427654,86984
201504,93114,573129,2,3.02,"NNW","TEN BROECK",34.4605,-86,3427630,8600
201504,93114,573132,1,3.2,"NNW","SULPHUR SPGS",34.7437,-85.6186,3444622,8537116
201504,93114,573132,2,3.37,"NNE","SULPHUR SPGS",34.7454,-85.5783,3444724,8534698
201504,93114,573142,1,.57,"N","CLOVERDALE",34.9381,-87.7718,3456286,8746308
201504,93114,573145,1,0,"N","LEXINGTON",34.97,-87.37,3458200,8722200
201504,93114,573147,1,0,"N","ELKMONT",34.93,-86.98,3455800,8658800
201504,93114,573147,2,4,"NNE","ATHENS",34.8535,-86.953,3451210,8657180
201504,93114,573149,1,3,"N","MERIDIANVILLE",34.8934,-86.57,3453604,8634200
201504,93114,573149,2,4,"ENE","HAZEL GREEN",34.9522,-86.5148,3457132,8630888
201504,93114,573150,1,0,"N","HARVEST",34.85,-86.77,3451000,8646200
201504,93114,573151,1,0,"N","ATHENS",34.8,-86.98,3448000,8658800
201504,93114,573158,1,0,"N","NEW HOPE",34.53,-86.4,3431800,8624000
201504,93114,573159,1,1,"ENE","HARVEST",34.8555,-86.7537,3451330,8645222
201504,93114,573159,2,4,"WSW","MERIDIANVILLE",34.8279,-86.6352,3449674,8638112
201504,93114,573160,1,0,"N","CULLMAN",34.18,-86.83,3410800,8649800
201506,95779,576917,2,1.41,"ENE","ELK CREEK",36.7302,-81.1579,3643812,819474
201504,94977,571001,1,0,"N","POOLVILLE",34.47,-89.12,3428200,897200
201504,94977,571010,1,3,"W","HICKORY FLAT",34.62,-89.2328,3437200,8913968
201504,94977,571012,1,2,"WNW","ETTA",34.4811,-89.2324,3428866,8913944
201504,94977,571015,1,2,"W","PONTOTOC",34.25,-89.035,3415000,892100
201504,94977,571015,2,.82,"W","PONTOTOC",34.2493,-89.0143,3414958,89858
201504,94978,570996,1,0,"N","MILLINGTON",35.35,-89.9,3521000,8954000
201504,94978,570996,2,1.3,"S","MILLINGTON",35.3314,-89.8963,3519884,8953778
201504,94979,570938,1,5.23,"NW","REYDON",35.7,-99.99,3542000,9959400
201504,94979,570939,1,3.96,"E","CARNEGIE",35.1,-98.53,356000,9831800
201504,94980,570940,1,0,"N","QUANAH",34.3,-99.74,3418000,9944400
201504,94980,570941,1,0,"N","MEDICINE MOUND",34.19,-99.59,3411400,9935400
201504,94981,570944,1,0,"N","BUFFALO",36.83,-99.63,3649800,9937800
201504,94981,570945,1,0,"N","BUFFALO",36.83,-99.63,3649800,9937800
201504,94981,570946,1,2.69,"SW","GRANDFIELD",34.2,-98.72,3412000,9843200
201504,94981,570947,1,5.07,"W","LOOKEBA",35.36,-98.45,3521600,9827000
201504,94981,570948,1,0,"N","GREENFIELD",35.73,-98.38,3543800,9822800
201504,94981,570949,1,0,"N","FREDERICK",34.39,-99.02,3423400,991200
201504,94981,570950,1,2.15,"SSE","SAYRE",35.27,-99.63,3516200,9937800
201504,94981,570951,1,.57,"E","FREDERICK",34.39,-99.01,3423400,99600
201504,94981,570952,1,3.96,"SE","COLD SPRINGS",34.76,-98.95,3445600,9857000
201504,94981,570953,1,2.37,"WSW","WICHITA MTNS NWR HQ",34.72,-98.75,3443200,9845000
201504,94981,570954,1,2.07,"N","COOPERTON",34.9,-98.87,3454000,9852200
201504,94981,570955,1,6.08,"W","WAKITA",36.88,-98.03,3652800,981800
201504,94981,570956,1,3.96,"W","MIDDLEBERG",35.11,-97.81,356600,9748600
201504,94981,570957,1,0,"N","ROOSEVELT",34.85,-99.02,3451000,991200
201504,94981,570958,1,0,"N","BRIDGE CREEK",35.23,-97.72,3513800,9743200
201504,94981,570959,1,0,"N","GOTEBO",35.07,-98.87,354200,9852200
201504,94981,570960,1,7.94,"W","ROOSEVELT",34.85,-99.16,3451000,999600
201504,94981,570961,1,4.01,"ENE","HEALDTON",34.26,-97.43,3415600,9725800
201504,94981,570962,1,2.07,"N","WARREN",34.81,-99.21,3448600,9912600
201504,94981,570963,1,.69,"N","BLANCHARD",35.15,-97.66,359000,9739600
201504,94981,570964,1,1.49,"SSE","COLONY",35.33,-98.67,3519800,9840200
201504,94981,570965,1,2.26,"E","ROCKY",35.16,-99.02,359600,991200
201504,94981,570966,1,1.38,"N","WAYNOKA",36.61,-98.88,3636600,9852800
201504,94981,570967,1,0,"N","CORDELL",35.29,-98.99,3517400,9859400
201504,94981,570968,1,0,"N","CORDELL",35.29,-98.99,3517400,9859400
201504,94981,570969,1,1.13,"E","CORDELL",35.29,-98.97,3517400,9858200
201504,94981,570970,1,.89,"NE","CORDELL",35.3,-98.98,3518000,9858800
201504,94981,570971,1,0,"N","WILSON",34.16,-97.43,349600,9725800
201504,94981,570972,1,8.29,"S","HYDRO",35.43,-98.58,3525800,9834800
201504,94981,570973,1,3.95,"NW","NEW LIBERTY",35.4,-99.77,3524000,9946200
201504,94981,570974,1,.69,"S","SHAWNEE",35.32,-96.92,3519200,9655200
201504,94981,570975,1,3.95,"SW","ELK CITY",35.37,-99.47,3522200,9928200
201504,94981,570976,1,0,"N","ELK CITY",35.41,-99.42,3524600,9925200
201504,94981,575353,1,7.76,"S","DACOMA",36.549,-98.581,3632940,9834860
201504,94984,570977,1,0,"N","KYLE",43.42,-102.18,4325200,10210800
201504,95026,571184,1,0,"S","WYOMING",41.07,-89.77,414200,8946200
201504,95026,571185,1,0,"W","WASHBURN",40.92,-89.28,4055200,8916800
201504,95026,571186,1,1,"E","MORTON",40.62,-89.4309,4037200,8925854
201504,95026,571187,1,0,"N","MT ZION",39.77,-88.88,3946200,8852800
201504,95026,571188,1,1,"NNE","GOODFIELD",40.6434,-89.2727,4038604,8916362
201504,95026,571189,1,0,"NE","HANNA CITY",40.68,-89.8,4040800,8948000
201504,95026,571190,1,0,"NW","HUDSON",40.6,-88.98,4036000,8858800
201504,95026,571191,1,0,"N","SOUTH PEKIN",40.5,-89.65,4030000,8939000
201504,95026,571192,1,2,"NE","PEKIN",40.5905,-89.6031,4035430,8936186
201504,95026,571193,1,0,"N","HOPEDALE",40.42,-89.42,4025200,8925200
201504,95026,571194,1,2.32,"W","BROKAW",40.4475,-88.9439,4026850,8856634
201504,95026,571195,1,1,"E","CLINTON",40.15,-88.9311,409000,8855866
201504,95026,571196,1,0,"N","LANE",40.12,-88.85,407200,8851000
201504,95026,571197,1,3,"SW","FISHER",40.2893,-88.3903,4017358,8823418
201504,95026,571198,1,0,"E","CHAMPAIGN",40.12,-88.25,407200,8815000
201504,95026,571199,1,5,"W","CHARLESTON",39.48,-88.2738,3928800,8816428
201504,95026,571200,1,0,"N","ASHMORE",39.53,-88.02,3931800,881200
201504,95026,571201,1,0,"N","CHARLESTON",39.48,-88.18,3928800,8810800
201504,95026,571202,1,0,"N","DANVILLE",40.13,-87.62,407800,8737200
201504,95026,571203,1,0,"N","CHARLESTON",39.48,-88.18,3928800,8810800
201504,95026,571204,1,0,"N","CHARLESTON",39.48,-88.18,3928800,8810800
201504,95026,571205,1,0,"W","CLINTON",40.15,-88.95,409000,8857000
201504,95026,571206,1,.69,"S","BROADLANDS",39.91,-88,3954600,8800
201504,95026,571207,1,0,"N","NEOGA",39.32,-88.45,3919200,8827000
201504,95026,571208,1,4,"NNE","PARIS",39.6735,-87.6712,3940410,8740272
201504,95026,571209,1,1.27,"WNW","TOVEY",39.59,-89.47,3935400,8928200
201504,95026,571210,1,0,"N","PEKIN",40.57,-89.63,4034200,8937800
201504,95026,571211,1,3,"S","THOMASBORO",40.1866,-88.18,4011196,8810800
201504,95027,571212,1,0,"S","MT PULASKI",40.02,-89.28,401200,8916800
201504,95027,571213,1,0,"SE","LE ROY",40.35,-88.77,4021000,8846200
201504,95027,571214,1,0,"SW","FOOSLAND",40.37,-88.42,4022200,8825200
201504,95028,574666,1,4.86,"NW","HILLERY",40.1871,-87.7236,4011226,8743416
201504,95028,574666,2,3.64,"E","(DNV)VERMLION APT DA",40.2009,-87.5311,4012054,8731866
201504,95028,574666,3,3.32,"E","GRAPE GREEK",40.0723,-87.5372,404338,8732232
201504,95028,574666,4,2.22,"W","CATLIN",40.0725,-87.7419,404350,8744514
201504,95035,571231,1,2.91,"SE","TAYLOR",42.17,-83.26,4210200,8315600
201504,95037,571232,1,.85,"SE","PORT SANILAC",43.42,-82.54,4325200,8232400
201504,95089,571394,1,2.74,"SW","SMITHVILLE",29.97,-97.2,2958200,9712000
201504,95089,571394,2,3.15,"SW","SMITHVILLE",29.9701,-97.2096,2958206,9712576
201504,95089,571394,3,2.38,"SW","SMITHVILLE",29.9772,-97.1997,2958632,9711982
201504,95089,571394,4,2.33,"SW","SMITHVILLE",29.9733,-97.1936,2958398,9711616
201504,95089,571395,1,.92,"SE","LYTLE",29.22,-98.79,2913200,9847400
201504,95089,571395,2,.45,"SE","LYTLE",29.2247,-98.7957,2913482,9847742
201504,95089,571395,3,.53,"SSE","LYTLE",29.2226,-98.7977,2913356,9847862
201504,95089,571395,4,.83,"SSE","LYTLE",29.2185,-98.7958,2913110,9847748
201504,95089,571396,1,1.93,"ENE","(SKF)KELLY AFB SAN A",29.41,-98.6,2924600,9836000
201504,95089,571396,2,2.07,"ENE","(SKF)KELLY AFB SAN A",29.4105,-98.5978,2924630,9835868
201504,95089,571396,3,2.02,"ENE","(SKF)KELLY AFB SAN A",29.4067,-98.5973,2924402,9835838
201504,95089,571396,4,1.82,"ENE","(SKF)KELLY AFB SAN A",29.4064,-98.6007,2924384,9836042
201504,95089,571397,1,2.39,"NNE","FENTRESS",29.78,-97.75,2946800,9745000
201504,95089,571397,2,2.59,"NE","FENTRESS",29.7809,-97.7457,2946854,9744742
201504,95089,571397,3,2.47,"NE","FENTRESS",29.7777,-97.7441,2946662,9744646
201504,95089,571397,4,2.27,"NE","FENTRESS",29.7763,-97.7474,2946578,9744844
201504,95089,571398,1,1.04,"SE","LOEBAU",30.2702,-96.8867,3016212,9653202
201504,95089,571398,2,.9,"E","LOEBAU",30.2791,-96.8849,3016746,9653094
201504,95089,571398,3,.74,"N","LOEBAU",30.2908,-96.9005,3017448,9654030
201504,95089,571398,4,.36,"NW","LOEBAU",30.2833,-96.9047,3016998,9654282
201504,95089,571399,1,5.51,"SE","NORMANDY",28.86,-100.54,2851600,10032400
201504,95089,571400,1,.92,"NW","PEARSALL",28.89,-99.09,2853400,995400
201504,95089,571403,1,3.68,"W","ALAMO DOWNS",29.44,-98.69,2926400,9841400
201504,95089,571405,1,9.67,"S","SABINAL",29.18,-99.47,2910800,9928200
201504,95089,571406,1,6.25,"S","SABINAL",29.23,-99.46,2913800,9927600
201504,95089,571407,1,4.27,"W","LEON VLY",29.46,-98.7,2927600,9842000
201504,95089,571415,1,.92,"NW","HONDO",29.36,-99.16,2921600,999600
201504,95089,571416,1,1.39,"WNW","LEON VLY",29.48,-98.65,2928800,9839000
201504,95089,571417,1,1.93,"ENE","LEON VLY",29.48,-98.6,2928800,9836000
201504,95089,571418,1,1.98,"NNW","FRATT",29.5463,-98.5832,2932778,9834992
201504,95089,571420,1,0,"N","KINGSBURY",29.65,-97.82,2939000,9749200
201504,95089,571421,1,.69,"N","LEON VLY",29.48,-98.63,2928800,9837800
201504,95089,571423,1,4.27,"E","RIO MEDINA",29.44,-98.81,2926400,9848600
201504,95089,571424,1,3.32,"ESE","ROSSVILLE",29.08,-98.65,294800,9839000
201504,95089,571425,1,5.46,"W","ALAMO DOWNS",29.44,-98.72,2926400,9843200
201504,95089,571427,1,0,"N","LYTLE",29.23,-98.8,2913800,9848000
201504,95089,571428,1,1.21,"E","DEVINE",29.15,-98.9,299000,9854000
201504,95089,571429,1,3.17,"NE","SEGUIN GUADALUPE ARP",29.63,-97.94,2937800,9756400
201504,95089,571429,2,2.7,"NE","SEGUIN GUADALUPE ARP",29.6249,-97.9454,2937494,9756724
201504,95089,571429,3,3.6,"ENE","SEGUIN GUADALUPE ARP",29.6261,-97.9282,2937566,9755692
201504,95089,571429,4,3.98,"SE","GERONIMO",29.6345,-97.9179,2938070,9755074
201503,94315,567076,4,3.44,"E","JEFF",34.8125,-86.66,3448750,8639600
201503,94338,567492,1,.29,"NE","PERRIS",33.7834,-117.227,3347004,11713620
201503,94338,567507,1,2.18,"E","SILVERADO",33.7474,-117.5921,3344844,11735526
201503,94338,567507,2,2.22,"E","SILVERADO",33.7441,-117.5921,3344646,11735526
201503,94338,567507,3,2.58,"E","SILVERADO",33.744,-117.5856,3344640,11735136
201503,94338,567507,4,2.74,"E","SILVERADO",33.7429,-117.5831,3344574,11734986
201503,94338,567507,5,2.81,"E","SILVERADO",33.7448,-117.5815,3344688,11734890
201503,94338,567507,6,2.92,"E","SILVERADO",33.75,-117.5791,3345000,11734746
201503,94338,567507,7,2.78,"E","SILVERADO",33.7506,-117.5816,3345036,11734896
201503,94338,567764,1,1.07,"S","HUNTINGTON BEACH",33.6546,-118.0018,3339276,118108
201503,94338,567764,2,.37,"N","BOULEVARD GARDENS",33.6754,-117.9789,3340524,11758734
201503,94391,567558,1,2.42,"W","HOLUB",34.8442,-90.9421,3450652,9056526
201503,94391,567558,2,2.06,"SSW","THOMASVILLE",34.7236,-90.9366,3443416,9056196
201503,94391,567558,3,3.03,"W","SCOTT VLY",34.7224,-90.8226,3443344,9049356
201503,94391,567558,4,1.21,"ESE","FOUR FORKS",34.8623,-90.8308,3451738,9049848
201503,94391,567570,1,.72,"SSE","WYNNE",35.221,-90.7937,3513260,9047622
201503,94391,567570,2,.99,"SW","WYNNE MUNI ARPT",35.2211,-90.7836,3513266,9047016
201503,94391,567570,3,.73,"NW","WYNNE MUNI ARPT",35.2372,-90.7793,3514232,9046758
201503,94391,567570,4,.79,"NE","WYNNE",35.2385,-90.7907,3514310,9047442
201503,94392,567572,1,1.3,"W","JENKINSVILLE",36.0531,-89.443,363186,8926580
201503,94392,567572,2,1.35,"W","JENKINSVILLE",36.0463,-89.4437,362778,8926622
201503,94392,567572,3,1.02,"WSW","JENKINSVILLE",36.0454,-89.4373,362724,8926238
201503,94392,567572,4,.94,"WNW","JENKINSVILLE",36.0533,-89.4363,363198,8926178
201503,94394,567590,1,0,"N","FRIARS PT",34.37,-90.63,3422200,9037800
201503,94441,567917,1,.98,"W","EASTON",38.7678,-76.0879,3846068,765274
201503,94449,567947,1,0,"N","DEMOCRAT SPGS",35.53,-118.67,3531800,11840200
201503,94449,567949,1,0,"N","TAFT",35.13,-119.48,357800,11928800
201505,93957,564905,1,3.39,"WSW","MONTEREY",41.78,-96.88,4146800,9652800
